txn_id,status,is_fraud,channel,amount
1026,completed,0,online,132.13
1027,completed,1,online,159.51
1028,completed,0,online,257.47
1029,completed,0,online,26.03
1030,completed,0,online,36.42
1031,completed,0,online,81.7
1032,pending,0,in_store,144.33
1033,completed,0,online,64.47
1034,pending,0,online,10.01
1035,completed,0,online,260.84
1036,completed,0,online,287.71
1037,completed,0,in_store,93.0
1038,completed,0,online,156.24
1039,completed,0,online,240.21
1040,completed,0,online,185.38
1041,completed,0,in_store,234.17
1042,completed,0,online,84.39
1043,pending,0,in_store,132.81
1044,pending,0,online,180.93
1045,pending,0,online,44.8
1046,completed,0,in_store,84.27
1047,completed,0,in_store,84.74
1048,completed,1,online,141.89
1049,failed,0,online,226.78
1050,pending,0,online,174.05
1051,pending,0,online,174.05
1052,completed,0,in_store,249.37
1053,completed,0,online,199.07
1054,completed,0,in_store,187.01
1055,pending,0,online,241.42
1056,completed,0,online,182.14
1057,completed,0,online,87.71
1058,completed,0,online,61.41
1059,completed,0,online,33.43
1060,failed,0,online,143.99
1061,completed,0,online,184.85
1062,completed,0,in_store,96.08
1063,completed,0,in_store,83.85
1064,pending,0,in_store,51.9
1065,pending,1,in_store,218.55
1066,completed,0,in_store,158.4
1067,pending,0,online,36.28
1068,completed,0,in_store,231.1
1069,completed,0,online,222.36
1070,pending,0,online,216.35
1071,completed,0,online,128.9
1072,pending,0,online,34.1
1073,completed,0,in_store,5.73
1074,pending,0,online,198.87
1075,failed,0,online,114.6
1076,pending,0,in_store,31.65
1077,completed,0,online,234.79
1078,completed,0,online,171.12
1079,pending,0,in_store,251.61
1080,completed,0,online,44.39
1081,completed,0,in_store,144.76
1082,pending,0,in_store,12.96
1083,completed,0,online,144.1
1084,completed,0,online,213.99
1085,completed,0,online,248.06
1086,failed,0,online,190.17
1087,failed,0,in_store,87.77
1088,completed,0,in_store,100.27
1089,pending,0,online,129.11
1090,completed,0,in_store,159.83
1091,pending,0,online,189.17
1092,completed,1,in_store,66.99
1093,completed,0,in_store,24.12
1094,completed,0,in_store,176.4
1095,pending,0,in_store,215.1
1096,completed,0,in_store,66.98
1097,pending,0,online,126.25
1098,completed,0,online,207.15
1099,completed,0,online,180.13
1100,completed,0,online,281.02
1101,pending,0,online,191.45
1102,completed,0,in_store,264.16
1103,completed,0,in_store,195.88
1104,pending,0,online,254.96
1105,completed,0,online,231.27
1106,completed,0,in_store,249.12
1107,completed,1,online,216.0
1108,pending,0,online,262.56
1109,pending,1,online,69.74
1110,pending,0,in_store,47.47
1111,completed,0,online,86.1
1112,pending,0,online,200.1
1113,completed,0,online,76.57
1114,completed,0,online,101.73
1115,completed,0,online,235.97
1116,completed,0,online,109.52
1117,pending,0,online,74.66
1118,completed,0,in_store,270.15
1119,completed,0,online,105.38
1120,failed,1,online,134.79
1121,completed,0,online,194.89
1122,pending,0,in_store,204.27
1123,pending,0,online,214.72
1124,completed,0,online,113.46
1125,completed,0,online,291.7
1126,completed,0,online,285.54
1127,failed,0,online,227.0
1128,pending,0,online,256.0
1129,pending,0,online,38.58
1130,completed,0,in_store,162.48
1131,completed,0,in_store,193.47
1132,completed,0,in_store,136.69
1133,completed,0,online,193.45
1134,failed,0,in_store,83.77
1135,completed,0,online,126.54
1136,completed,0,online,274.92
1137,failed,0,online,219.06
1138,completed,0,online,24.59
1139,completed,0,in_store,99.19
1140,pending,0,online,200.26
1141,completed,0,in_store,283.75
1142,failed,0,online,182.42
1143,completed,0,in_store,134.56
1144,completed,0,in_store,233.34
1145,completed,0,online,171.66
1146,pending,0,online,276.92
1147,pending,0,online,298.8
1148,completed,0,online,31.69
1149,failed,0,online,25.35
1150,failed,0,online,163.58
1151,completed,0,online,284.29
1152,completed,0,online,239.44
1153,failed,0,online,119.69
1154,completed,0,in_store,191.5
1155,completed,0,in_store,29.29
1156,completed,0,in_store,279.91
1157,completed,0,online,23.77
1158,completed,1,online,269.78
1159,failed,0,online,124.32
1160,pending,0,online,267.92
1161,failed,0,online,252.14
1162,completed,0,in_store,267.36
1163,completed,0,in_store,65.0
1164,completed,0,online,12.62
1165,pending,0,in_store,258.53
1166,completed,0,in_store,192.89
1167,completed,0,in_store,280.6
1168,completed,0,in_store,107.62
1169,completed,0,in_store,219.17
1170,failed,0,online,39.39
1171,completed,0,online,138.46
1172,failed,0,online,297.03
1173,completed,0,online,46.17
1174,completed,0,online,86.98
1175,completed,0,online,239.06
1176,completed,0,in_store,211.19
1177,pending,0,in_store,165.54
1178,completed,0,in_store,134.13
1179,completed,0,online,149.03
1180,completed,0,online,144.93
1181,completed,0,online,49.17
1182,completed,0,online,85.93
1183,completed,1,online,77.37
1184,completed,0,online,94.69
1185,completed,0,online,265.1
1186,completed,0,online,37.46
1187,pending,0,in_store,42.83
1188,pending,0,in_store,235.78
1189,pending,0,online,268.62
1190,completed,0,in_store,228.59
1191,pending,0,in_store,134.41
1192,completed,0,online,93.1
1193,completed,1,in_store,100.4
1194,failed,0,online,106.27
1195,completed,0,online,234.95
1196,completed,0,in_store,122.8
1197,pending,0,online,72.46
1198,pending,1,in_store,76.15
1199,completed,0,online,86.42
1200,failed,0,online,115.27
1201,pending,0,online,48.9
1202,completed,0,in_store,235.59
1203,pending,0,online,178.95
1204,completed,0,online,263.08
1205,completed,1,in_store,100.06
1206,pending,0,in_store,133.46
1207,completed,0,online,211.02
1208,pending,0,online,22.63
1209,pending,0,online,289.68
1210,completed,0,in_store,29.87
1211,completed,0,online,72.51
1212,completed,0,online,191.24
1213,completed,0,online,240.54
1214,completed,0,online,18.37
1215,pending,0,online,99.42
1216,completed,0,in_store,138.97
1217,pending,0,in_store,197.25
1218,completed,1,in_store,198.68
1219,failed,0,online,114.82
1220,failed,0,in_store,62.87
1221,completed,0,online,62.6
1222,pending,0,online,262.91
1223,failed,0,online,273.44
1224,completed,1,online,54.62
1225,completed,0,online,237.54
1226,completed,1,online,15.82
1227,completed,0,online,222.87
1228,completed,0,online,295.02
1229,completed,0,online,255.4
1230,completed,0,online,256.6
1231,completed,0,online,73.47
1232,completed,0,online,201.13
1233,completed,1,online,198.23
1234,pending,0,in_store,186.12
1235,completed,1,online,228.66
1236,completed,0,online,70.97
1237,completed,0,in_store,56.42
1238,completed,0,online,240.0
1239,failed,0,in_store,79.98
1240,completed,0,in_store,88.58
1241,completed,0,online,152.68
1242,completed,0,in_store,135.6
1243,completed,0,online,177.18
1244,completed,0,online,56.29
1245,pending,0,online,78.02
1246,pending,0,in_store,144.7
1247,completed,0,online,200.25
1248,pending,0,online,57.32
1249,completed,0,online,124.41
1250,completed,0,in_store,57.38
1251,completed,0,online,245.15
1252,completed,0,online,148.94
1253,completed,0,online,237.32
1254,pending,0,online,187.78
1255,completed,0,online,83.65
1256,completed,0,online,78.52
1257,failed,0,online,51.98
1258,failed,0,online,277.52
1259,failed,0,online,201.74
1260,pending,0,in_store,211.13
1261,completed,0,online,229.76
1262,pending,0,in_store,267.03
1263,completed,0,online,64.75
1264,failed,0,online,150.69
1265,completed,0,online,104.93
1266,pending,0,online,259.71
1267,completed,0,online,224.76
1268,completed,0,online,85.08
1269,completed,0,online,166.82
1270,completed,0,online,202.28
1271,completed,1,online,220.57
1272,pending,0,online,179.12
1273,pending,0,in_store,267.38
1274,pending,0,online,127.51
1275,completed,0,in_store,284.17
1276,completed,0,online,198.45
1277,completed,0,online,77.23
1278,completed,0,online,43.59
1279,failed,0,online,233.63
1280,completed,0,online,163.21
1281,pending,0,in_store,271.63
1282,completed,1,online,220.92
1283,completed,0,online,293.87
1284,completed,0,online,179.69
1285,failed,0,online,122.07
1286,completed,0,online,225.86
1287,pending,0,online,119.64
1288,completed,0,in_store,124.61
1289,completed,0,in_store,37.12
1290,pending,0,in_store,191.03
1291,completed,0,online,247.09
1292,failed,0,online,298.08
1293,pending,0,online,212.24
1294,completed,0,in_store,140.75
1295,completed,0,in_store,12.54
1296,pending,0,online,69.44
1297,completed,0,online,35.94
1298,completed,0,online,236.65
1299,completed,0,online,233.94
1300,pending,0,online,220.76
1301,failed,1,online,62.43
1302,completed,0,online,145.49
1303,pending,0,in_store,241.03
1304,completed,0,online,239.4
1305,pending,0,online,240.16
1306,failed,0,online,286.73
1307,pending,0,in_store,68.87
1308,completed,0,online,31.89
1309,completed,0,in_store,198.06
1310,pending,0,online,232.64
1311,completed,1,in_store,270.19
1312,completed,0,online,161.24
1313,completed,0,online,278.12
1314,pending,0,online,225.66
1315,pending,0,in_store,16.67
1316,completed,0,in_store,64.17
1317,failed,0,online,94.2
1318,completed,0,online,66.81
1319,completed,0,online,210.13
1320,failed,0,online,148.27
1321,pending,0,online,65.6
1322,completed,0,online,100.56
1323,failed,0,online,238.26
1324,completed,0,in_store,33.84
1325,completed,0,online,94.52
1326,completed,0,online,291.34
1327,pending,0,online,90.35
1328,pending,0,online,256.07
1329,completed,0,online,280.5
1330,pending,0,online,291.08
1331,pending,0,online,149.8
1332,completed,0,online,183.53
1333,completed,0,online,275.8
1334,pending,0,online,199.0
1335,pending,0,online,54.95
1336,completed,0,online,88.77
1337,failed,1,online,29.31
1338,completed,0,online,126.23
1339,pending,0,online,119.62
1340,completed,0,online,104.45
1341,completed,0,in_store,198.52
1342,completed,0,online,45.98
1343,pending,0,in_store,243.57
1344,completed,0,in_store,165.13
1345,completed,0,online,160.08
1346,completed,0,online,183.33
1347,pending,0,online,294.44
1348,completed,1,in_store,297.17
1349,completed,0,online,138.17
1350,completed,0,online,112.86
1351,completed,0,online,256.26
1352,pending,0,in_store,30.49
1353,completed,0,online,229.32
1354,completed,0,online,81.4
1355,pending,0,online,200.68
1356,pending,0,online,37.81
1357,completed,0,online,196.24
1358,completed,0,online,16.95
1359,completed,0,in_store,243.37
1360,completed,0,in_store,294.24
1361,pending,0,in_store,22.4
1362,failed,0,online,148.33
1363,completed,0,online,125.25
1364,failed,0,online,40.91
1365,pending,0,online,46.3
1366,completed,0,online,56.62
1367,completed,0,online,86.93
1368,completed,0,online,61.82
1369,pending,0,in_store,92.66
1370,completed,1,online,219.26
1371,completed,0,in_store,241.75
1372,completed,0,in_store,39.06
1373,failed,0,online,248.68
1374,completed,0,online,99.01
1375,completed,0,online,53.6
1376,pending,0,online,277.44
1377,completed,1,online,39.71
1378,failed,0,online,287.17
1379,completed,0,in_store,228.96
1380,completed,0,online,278.36
1381,completed,1,online,269.01
1382,completed,0,in_store,283.25
1383,completed,0,in_store,103.21
1384,failed,0,online,229.48
1385,pending,0,online,89.93
1386,completed,0,online,221.17
1387,pending,0,online,56.71
1388,failed,0,in_store,278.27
1389,completed,0,online,228.02
1390,pending,0,in_store,214.56
1391,completed,1,online,169.7
1392,failed,0,online,33.72
1393,pending,0,in_store,271.95
1394,completed,0,in_store,123.74
1395,completed,0,online,168.0
1396,pending,0,online,179.75
1397,failed,0,online,165.7
1398,pending,0,in_store,5.2
1399,completed,0,in_store,193.1
1400,completed,0,online,158.35
1401,completed,0,online,116.29
1402,completed,0,online,129.01
1403,completed,0,in_store,85.64
1404,completed,0,online,122.73
1405,completed,0,online,278.3
1406,pending,0,online,93.16
1407,completed,0,online,110.53
1408,pending,0,online,62.36
1409,pending,0,in_store,52.42
1410,completed,0,online,84.46
1411,pending,0,online,100.32
1412,completed,0,online,88.19
1413,failed,0,online,270.78
1414,completed,0,online,6.41
1415,completed,1,online,214.28
1416,failed,0,online,105.89
1417,completed,0,in_store,36.86
1418,completed,0,online,88.13
1419,completed,0,online,56.36
1420,completed,0,online,52.83
1421,completed,0,online,75.55
1422,completed,0,in_store,47.6
1423,failed,0,in_store,90.88
1424,completed,0,online,100.04
1425,completed,0,online,119.13
1426,completed,1,online,183.5
1427,failed,0,in_store,182.03
1428,completed,0,online,92.17
1429,completed,0,online,12.8
1430,completed,0,online,278.65
1431,completed,0,online,206.93
1432,completed,0,online,183.22
1433,completed,0,online,70.28
1434,completed,0,in_store,14.74
1435,completed,0,in_store,51.28
1436,pending,1,in_store,281.6
1437,completed,0,online,18.3
1438,pending,0,online,36.34
1439,completed,0,online,115.23
1440,pending,0,online,30.0
1441,completed,0,in_store,11.4
1442,pending,0,online,131.93
1443,completed,0,online,116.09
1444,completed,0,in_store,150.21
1445,completed,0,online,291.1
1446,failed,0,online,175.91
1447,completed,0,online,5.14
1448,completed,0,in_store,242.12
1449,failed,0,online,29.44
1450,pending,0,online,142.31
1451,failed,0,online,89.03
1452,completed,0,in_store,89.94
1453,completed,0,in_store,39.89
1454,failed,0,online,62.76
1455,completed,0,online,202.67
1456,completed,0,online,214.89
1457,completed,0,online,199.36
1458,failed,0,online,24.73
1459,pending,1,online,168.36
1460,pending,0,online,145.65
1461,pending,0,online,240.16
1462,completed,0,online,77.54
1463,completed,0,online,189.69
1464,completed,0,online,118.98
1465,pending,0,online,65.33
1466,completed,0,online,206.77
1467,completed,0,in_store,50.82
1468,completed,0,in_store,157.46
1469,pending,0,online,127.16
1470,completed,0,online,89.39
1471,completed,0,online,11.36
1472,failed,1,online,138.8
1473,completed,0,in_store,226.94
1474,failed,0,online,262.74
1475,completed,0,online,47.24
1476,pending,0,in_store,189.78
1477,completed,0,in_store,66.56
1478,failed,0,online,215.51
1479,pending,0,in_store,64.5
1480,completed,0,online,173.19
1481,completed,0,online,276.21
1482,completed,0,online,234.79
1483,completed,0,online,242.13
1484,completed,0,online,91.39
1485,completed,0,online,23.77
1486,completed,0,online,98.2
1487,completed,0,online,285.3
1488,completed,0,online,279.45
1489,pending,0,online,81.75
1490,completed,0,in_store,130.63
1491,pending,0,online,213.91
1492,completed,0,online,125.0
1493,completed,0,online,175.69
1494,completed,0,online,118.01
1495,completed,0,online,246.43
1496,completed,0,in_store,42.28
1497,completed,0,in_store,150.2
1498,completed,0,in_store,99.28
1499,completed,1,in_store,234.4
1500,completed,0,online,26.52
1501,completed,0,online,261.26
1502,completed,0,online,48.47
1503,pending,0,online,167.28
1504,failed,0,in_store,220.33
1505,completed,1,online,218.3
1506,completed,0,online,39.28
1507,failed,0,in_store,20.32
1508,completed,1,in_store,185.23
1509,completed,0,online,168.87
1510,completed,0,in_store,76.69
1511,failed,0,online,209.56
1512,failed,0,in_store,84.57
1513,completed,0,online,123.06
1514,completed,0,online,63.15
1515,failed,0,online,255.37
1516,pending,0,online,64.14
1517,completed,0,online,12.98
1518,completed,0,in_store,204.39
1519,completed,0,online,119.37
1520,pending,0,online,65.35
1521,completed,0,online,204.33
1522,pending,0,online,281.86
1523,pending,0,online,152.14
1524,completed,0,in_store,66.02
1525,completed,1,in_store,204.77
1526,completed,0,online,263.63
1527,completed,0,in_store,295.68
1528,completed,0,in_store,215.98
1529,completed,0,online,82.16
1530,completed,0,in_store,279.51
1531,pending,0,online,27.85
1532,completed,0,online,37.37
1533,pending,0,in_store,208.82
1534,completed,0,online,263.94
1535,pending,0,in_store,155.32
1536,failed,0,in_store,15.54
1537,completed,0,online,88.14
1538,completed,0,online,124.67
1539,completed,0,online,207.7
1540,completed,0,online,192.12
1541,pending,0,in_store,69.09
1542,completed,0,online,154.18
1543,pending,0,in_store,8.55
1544,pending,0,online,117.52
1545,pending,0,online,166.93
1546,pending,1,online,50.66
1547,pending,0,online,124.42
1548,failed,0,in_store,195.52
1549,failed,0,online,133.6
1550,pending,0,online,130.17
1551,completed,0,online,30.13
1552,completed,0,online,110.09
1553,pending,0,online,200.88
1554,completed,0,online,261.59
1555,completed,0,online,291.05
1556,completed,0,online,80.4
1557,completed,0,in_store,107.59
1558,failed,0,online,165.9
1559,completed,0,online,175.66
1560,failed,0,online,53.11
1561,completed,0,in_store,46.9
1562,failed,0,in_store,147.18
1563,completed,0,in_store,102.42
1564,completed,0,online,166.68
1565,completed,0,online,245.36
1566,completed,0,online,237.66
1567,completed,0,online,57.74
1568,completed,0,in_store,170.25
1569,completed,0,online,25.54
1570,failed,0,in_store,23.06
1571,pending,0,online,283.3
1572,completed,0,online,242.12
1573,completed,0,online,162.88
1574,pending,0,online,266.37
1575,pending,0,online,230.83
1576,failed,0,online,285.29
1577,pending,0,online,276.36
1578,completed,0,online,264.25
1579,completed,0,online,42.84
1580,pending,0,online,276.85
1581,failed,0,in_store,23.14
1582,completed,0,online,26.59
1583,failed,0,online,46.54
1584,completed,0,online,68.9
1585,completed,0,online,222.96
1586,failed,0,in_store,136.88
1587,failed,0,in_store,251.09
1588,completed,0,online,204.97
1589,pending,0,online,115.98
1590,completed,0,online,232.7
1591,completed,0,online,92.32
1592,failed,0,in_store,116.4
1593,completed,0,online,234.8
1594,pending,1,in_store,113.16
1595,completed,0,online,295.99
1596,failed,0,online,62.9
1597,completed,0,in_store,58.78
1598,pending,0,online,229.27
1599,pending,0,in_store,8.92
1600,failed,1,online,146.08
1601,completed,0,in_store,38.64
1602,pending,0,in_store,38.72
1603,completed,0,online,224.84
1604,completed,0,online,214.11
1605,completed,0,online,14.07
1606,completed,1,online,170.35
1607,failed,0,online,254.19
1608,pending,0,online,259.74
1609,completed,0,online,99.0
1610,failed,0,online,110.66
1611,pending,0,online,36.8
1612,pending,0,in_store,31.93
1613,completed,0,in_store,154.08
1614,pending,0,online,256.65
1615,completed,0,online,11.77
1616,pending,0,in_store,45.92
1617,completed,0,online,48.14
1618,completed,0,online,163.92
1619,pending,0,online,296.61
1620,completed,0,online,5.77
1621,failed,0,in_store,204.21
1622,pending,0,online,200.9
1623,failed,0,in_store,116.21
1624,completed,1,in_store,12.11
1625,completed,0,online,248.05
1626,completed,0,online,286.54
1627,completed,0,in_store,210.34
1628,completed,0,online,270.09
1629,completed,0,online,181.49
1630,completed,0,online,31.38
1631,failed,0,online,178.85
1632,pending,0,in_store,74.26
1633,pending,0,online,219.5
1634,completed,0,online,290.32
1635,pending,0,online,104.1
1636,completed,0,online,165.41
1637,failed,0,online,189.37
1638,failed,0,online,19.56
1639,completed,0,in_store,135.83
1640,completed,0,in_store,128.16
1641,pending,0,online,155.99
1642,completed,0,online,203.94
1643,completed,0,online,256.65
1644,pending,0,online,235.04
1645,completed,0,in_store,140.11
1646,completed,1,in_store,69.98
1647,completed,0,online,293.95
1648,completed,0,in_store,235.03
1649,pending,0,online,151.67
1650,completed,0,in_store,153.63
1651,completed,0,in_store,177.44
1652,completed,0,online,201.84
1653,pending,0,online,221.37
1654,completed,0,in_store,219.9
1655,pending,0,online,146.29
1656,pending,0,online,146.22
1657,completed,0,in_store,161.58
1658,completed,0,online,278.42
1659,pending,0,in_store,201.7
1660,failed,1,in_store,121.97
1661,pending,0,online,140.67
1662,pending,0,online,59.3
1663,completed,0,online,250.09
1664,pending,0,in_store,207.9
1665,completed,0,online,285.13
1666,completed,0,online,60.24
1667,pending,0,in_store,268.14
1668,pending,0,online,141.82
1669,completed,0,online,171.85
1670,completed,0,online,188.63
1671,completed,0,online,100.2
1672,pending,0,online,92.43
1673,completed,0,in_store,113.96
1674,completed,0,online,13.65
1675,failed,0,online,41.82
1676,failed,0,online,102.25
1677,completed,0,in_store,25.64
1678,pending,0,online,260.88
1679,completed,0,online,162.2
1680,completed,0,online,160.05
1681,pending,1,online,233.29
1682,pending,1,online,82.26
1683,pending,0,online,159.24
1684,pending,0,online,193.64
1685,pending,0,online,194.56
1686,pending,0,online,10.32
1687,completed,0,online,191.92
1688,pending,0,online,251.51
1689,completed,1,online,173.63
1690,completed,0,in_store,194.72
1691,completed,0,online,71.98
1692,pending,0,online,247.15
1693,completed,0,online,54.6
1694,pending,1,in_store,62.69
1695,completed,0,online,271.89
1696,completed,0,online,81.57
1697,completed,0,online,75.57
1698,failed,0,in_store,90.04
1699,completed,1,online,265.82
1700,pending,0,in_store,86.74
1701,pending,0,in_store,113.41
1702,failed,0,online,80.44
1703,pending,0,online,237.75
1704,completed,0,online,282.22
1705,completed,0,in_store,24.35
1706,completed,0,in_store,292.68
1707,completed,0,online,278.61
1708,failed,0,in_store,262.41
1709,completed,0,in_store,223.72
1710,completed,0,in_store,166.37
1711,completed,0,online,250.48
1712,completed,0,online,157.69
1713,completed,0,in_store,244.36
1714,pending,0,online,6.35
1715,pending,0,online,76.89
1716,pending,0,online,232.58
1717,completed,0,in_store,249.59
1718,completed,0,in_store,132.03
1719,completed,0,online,14.34
1720,failed,1,online,99.14
1721,failed,0,online,180.78
1722,completed,0,online,53.73
1723,completed,0,online,63.14
1724,failed,0,in_store,228.75
1725,failed,0,online,136.82
1726,pending,0,online,254.14
1727,completed,0,in_store,237.6
1728,pending,0,in_store,6.41
1729,completed,0,online,129.4
1730,completed,0,online,109.53
1731,failed,0,in_store,192.63
1732,completed,0,online,199.09
1733,completed,0,online,66.87
1734,completed,0,online,273.11
1735,failed,0,in_store,207.57
1736,completed,0,in_store,149.98
1737,failed,0,online,60.49
1738,failed,0,online,37.94
1739,completed,0,in_store,13.61
1740,completed,0,online,110.6
1741,completed,0,online,167.65
1742,completed,0,online,242.81
1743,failed,0,online,159.45
1744,pending,0,online,168.43
1745,completed,0,online,105.96
1746,pending,0,in_store,132.26
1747,pending,1,in_store,28.84
1748,completed,0,online,145.61
1749,completed,0,online,249.5
1750,failed,0,online,208.15
1751,failed,0,online,45.04
1752,completed,0,online,139.41
1753,completed,0,online,33.16
1754,completed,0,in_store,98.65
1755,completed,0,in_store,217.96
1756,completed,0,in_store,130.49
1757,completed,0,in_store,130.17
1758,pending,0,online,155.79
1759,completed,0,online,52.14
1760,completed,0,online,173.45
1761,completed,0,online,10.95
1762,pending,0,in_store,104.13
1763,failed,0,online,282.6
1764,completed,0,in_store,102.33
1765,pending,0,online,47.14
1766,failed,0,in_store,218.45
1767,failed,0,online,284.55
1768,completed,0,online,235.59
1769,pending,0,in_store,161.52
1770,pending,1,online,255.81
1771,completed,0,in_store,49.91
1772,pending,0,online,123.22
1773,failed,0,online,168.13
1774,completed,0,online,77.66
1775,completed,0,in_store,114.47
1776,completed,0,in_store,184.84
1777,completed,0,online,179.19
1778,pending,0,online,62.25
1779,failed,0,online,195.83
1780,pending,0,online,71.38
1781,completed,0,in_store,197.69
1782,pending,0,online,147.68
1783,completed,0,online,9.66
1784,pending,0,online,284.87
1785,pending,0,online,120.0
1786,completed,0,online,273.36
1787,completed,0,online,37.91
1788,failed,0,in_store,29.6
1789,pending,0,online,72.43
1790,completed,0,online,180.14
1791,pending,0,online,237.12
1792,failed,0,online,133.37
1793,failed,0,online,110.9
1794,failed,0,online,148.76
1795,completed,0,online,255.88
1796,failed,0,online,115.08
1797,completed,0,online,98.75
1798,completed,1,online,43.62
1799,failed,0,online,76.99
1800,pending,0,online,266.68
1801,completed,0,in_store,107.13
1802,pending,0,online,153.38
1803,completed,0,online,75.13
1804,completed,0,online,183.35
1805,completed,0,online,125.39
1806,failed,0,online,92.79
1807,failed,0,in_store,48.13
1808,pending,0,online,33.4
1809,completed,0,in_store,201.18
1810,completed,0,online,262.05
1811,completed,0,online,87.84
1812,pending,0,online,52.11
1813,completed,1,online,198.97
1814,completed,0,online,14.3
1815,completed,0,in_store,220.71
1816,failed,0,online,159.28
1817,pending,0,online,70.57
1818,completed,0,online,171.78
1819,completed,0,in_store,281.83
1820,completed,0,in_store,117.21
1821,failed,1,online,179.79
1822,pending,0,online,147.23
1823,completed,1,online,43.17
1824,failed,0,online,235.26
1825,completed,0,online,38.67
1826,pending,0,online,262.05
1827,pending,1,in_store,162.27
1828,completed,0,online,68.92
1829,completed,1,online,230.6
1830,pending,0,in_store,28.75
1831,pending,0,online,111.73
1832,completed,0,in_store,144.42
1833,completed,0,online,119.9
1834,completed,0,online,131.2
1835,completed,0,online,221.64
1836,failed,0,in_store,204.34
1837,failed,0,online,254.7
1838,completed,0,online,36.43
1839,failed,0,online,277.48
1840,completed,0,online,114.82
1841,completed,0,online,62.7
1842,pending,0,online,225.49
1843,completed,0,online,220.18
1844,pending,0,in_store,229.62
1845,completed,0,online,94.07
1846,completed,0,online,150.8
1847,completed,0,online,92.57
1848,completed,0,online,127.75
1849,completed,0,online,189.73
1850,completed,0,online,155.85
1851,completed,0,online,222.45
1852,completed,0,online,146.36
1853,completed,0,online,116.25
1854,completed,0,in_store,155.6
1855,completed,0,online,116.33
1856,completed,0,online,13.35
1857,pending,0,in_store,182.99
1858,completed,0,in_store,71.97
1859,failed,0,online,175.11
1860,completed,0,in_store,286.71
1861,pending,0,online,200.09
1862,completed,0,online,102.3
1863,completed,0,online,272.81
1864,failed,1,in_store,47.82
1865,pending,0,online,55.25
1866,completed,0,online,41.6
1867,completed,0,online,38.69
1868,failed,0,online,197.34
1869,pending,0,online,204.76
1870,failed,0,in_store,158.59
1871,pending,0,online,268.85
1872,completed,0,in_store,182.08
1873,completed,0,online,149.65
1874,pending,0,online,238.21
1875,completed,0,online,222.64
1876,pending,0,in_store,35.09
1877,completed,0,online,27.71
1878,failed,0,in_store,97.45
1879,completed,0,online,64.03
1880,pending,0,online,294.42
1881,completed,0,online,246.3
1882,failed,0,online,35.49
1883,pending,0,online,69.29
1884,pending,0,online,31.16
1885,completed,0,online,256.62
1886,pending,0,in_store,266.68
1887,pending,0,online,210.82
1888,completed,0,in_store,247.87
1889,completed,0,online,107.68
1890,failed,0,online,38.9
1891,failed,0,online,129.37
1892,completed,0,online,143.71
1893,completed,0,online,175.63
1894,completed,0,online,208.33
1895,completed,0,online,203.4
1896,failed,0,online,114.61
1897,pending,0,online,105.82
1898,completed,0,in_store,181.32
1899,failed,0,online,50.18
1900,failed,0,online,183.11
1901,completed,0,in_store,288.52
1902,completed,0,online,25.57
1903,failed,0,online,100.19
1904,completed,0,in_store,223.02
1905,completed,0,online,260.96
1906,completed,0,in_store,297.48
1907,completed,0,online,40.85
1908,completed,0,in_store,181.48
1909,completed,0,online,218.38
1910,completed,0,online,32.68
1911,failed,0,online,182.92
1912,failed,1,online,181.36
1913,failed,0,online,233.68
1914,pending,0,in_store,131.45
1915,completed,0,in_store,163.82
1916,completed,0,in_store,14.47
1917,pending,0,in_store,260.54
1918,completed,0,online,192.64
1919,completed,0,in_store,283.98
1920,completed,0,online,154.93
1921,completed,0,online,289.08
1922,completed,0,online,13.49
1923,completed,0,online,198.77
1924,completed,0,in_store,276.37
1925,pending,0,online,195.67
1926,completed,0,online,208.06
1927,failed,0,online,244.17
1928,failed,0,online,59.52
1929,completed,0,online,271.03
1930,pending,0,online,196.4
1931,completed,0,online,92.48
1932,completed,0,online,202.47
1933,completed,0,in_store,87.46
1934,failed,0,online,7.16
1935,completed,0,online,108.56
1936,completed,0,online,202.15
1937,pending,0,online,294.06
1938,completed,0,online,185.74
1939,completed,0,online,151.02
1940,pending,0,in_store,213.47
1941,completed,0,online,99.38
1942,completed,0,online,252.44
1943,failed,0,in_store,188.96
1944,completed,0,online,258.72
1945,failed,0,online,13.01
1946,completed,0,online,186.87
1947,pending,0,in_store,297.07
1948,completed,1,online,146.68
1949,completed,0,in_store,200.87
1950,pending,0,online,233.73
1951,completed,0,online,163.49
1952,completed,0,online,251.26
1953,pending,0,in_store,61.6
1954,pending,0,online,236.12
1955,completed,0,in_store,191.12
1956,completed,0,online,130.27
1957,failed,0,online,84.7
1958,completed,0,in_store,157.63
1959,completed,0,online,66.56
1960,failed,0,online,117.47
1961,completed,0,in_store,16.0
1962,completed,0,online,56.84
1963,pending,0,online,118.2
1964,completed,0,in_store,102.28
1965,completed,1,online,105.31
1966,pending,0,online,53.11
1967,pending,0,in_store,271.51
1968,pending,0,online,184.59
1969,pending,0,in_store,260.36
1970,completed,0,in_store,262.72
1971,completed,0,online,100.2
1972,pending,0,online,101.8
1973,completed,0,in_store,159.29
1974,failed,1,in_store,240.46
1975,completed,0,in_store,155.05
1976,completed,0,online,223.17
1977,completed,0,in_store,116.3
1978,completed,0,online,178.77
1979,completed,0,online,9.84
1980,completed,0,in_store,256.74
1981,completed,0,in_store,20.19
1982,pending,0,online,272.91
1983,failed,0,online,240.53
