sensor_id,lat,lon,temperature,pressure,humidity
935,40.475315,-169.411561,-1.8005,921.8446,80.4389
936,65.725071,-115.54357,-24.7855,1005.1738,96.1827
937,-37.367885,-76.677722,18.6055,1004.2928,88.61
938,-52.11711,165.780321,-32.6329,954.8212,77.5513
939,-86.06253,-81.009575,33.3814,946.3921,33.6633
940,9.036338,-165.957494,-35.7428,1027.576,13.4043
941,51.743506,163.65646,-26.2948,918.7134,10.1798
942,-67.611289,-131.780917,57.0503,1022.0157,97.8007
943,-27.604282,0.774177,32.9332,958.2669,58.3487
944,-54.72256,-39.309268,23.2608,1085.3175,37.507
945,63.90231,70.672399,-30.9187,944.3195,68.7884
946,15.324226,-27.355702,6.6142,913.7914,51.0842
947,22.298479,159.879768,52.9549,921.695,58.9541
948,-47.493147,163.801881,-23.6281,933.2248,61.5346
949,-68.106788,-156.415915,53.4989,1069.6978,7.9317
950,-24.752782,173.796282,8.3132,1078.3291,69.1552
951,23.383932,133.616149,-39.1462,1074.2631,73.2193
952,33.637536,96.565226,26.2391,1088.208,99.2205
953,-75.931157,130.299924,53.2877,903.4602,66.1044
954,-33.454485,-97.202094,-5.7934,1058.7146,24.4497
955,37.564649,145.639981,-12.3124,1068.3413,7.6541
956,-66.584314,35.068045,35.8432,941.8076,45.8098
957,3.933477,3.756247,-19.8132,900.6711,29.2608
958,71.636101,-85.406087,59.1454,990.2321,83.3155
959,-57.853614,-101.916491,47.7109,1016.9912,5.216
960,45.536804,11.934619,47.789,912.1666,77.8076
961,24.663782,35.46061,22.66,939.4202,75.074
962,-63.401955,-82.200117,-32.0374,975.4808,84.2756
963,77.574578,-148.390023,1.547,1059.0046,93.7141
964,-6.420839,166.587936,51.553,920.9379,57.423
965,68.946376,45.32475,24.1217,906.3997,49.0774
966,-76.648059,156.720684,15.6554,1097.6019,43.085
967,73.17831,-53.925524,-34.4098,966.846,36.1668
968,-23.326337,-79.358156,49.6421,904.5985,79.8045
969,-11.619375,140.239552,-31.7389,913.7344,13.4804
970,-7.67648,-65.696115,27.5209,1071.0872,92.9246
971,-43.366049,-104.384524,-30.6396,1025.4834,65.2061
972,-73.082468,-153.51559,0.716,1003.4362,88.3723
973,49.855974,144.210355,25.2011,923.105,37.0108
974,-57.553765,154.654815,-34.8454,904.9845,29.5061
975,80.142516,38.252474,-24.3226,1016.3583,41.2698
976,66.332064,44.977154,0.1018,920.3899,82.2203
977,49.672626,-138.064674,-2.7848,907.2618,4.9452
978,59.573671,124.829116,-24.3126,1086.097,79.7509
979,-48.43544,18.56393,29.8354,980.3303,35.9023
980,71.9039,-9.595402,-28.4705,967.1932,95.2538
981,-3.144085,24.120272,-20.9084,913.8381,22.9669
982,-14.715992,-67.125448,6.3961,1094.9167,97.6749
983,73.673607,57.296906,24.215,1040.0511,65.0816
984,26.761121,-126.491578,8.5053,968.9068,58.9385
985,38.549214,-36.60662,-20.8664,1022.491,21.9034
986,-61.840368,-137.789273,-4.0154,1032.5321,4.6509
987,19.031203,169.686731,-29.175,1024.9374,58.9767
988,-57.287206,81.881049,-12.6638,1085.3363,43.2535
989,-50.75856,-149.998427,-39.99,1076.5477,90.8274
990,-85.273298,-12.527204,28.7776,911.3336,58.9952
991,-60.105046,157.416848,-14.6239,968.2885,67.2241
992,-48.67885,-8.733351,-4.0021,1082.4249,37.6614
993,3.906548,-71.081148,-15.0134,1045.1535,86.1775
994,8.430985,-139.142713,1.7346,934.599,19.2178
995,56.834275,64.514211,-39.0949,1073.4653,23.3075
996,-54.603326,100.735013,28.2023,1067.7653,47.8401
997,45.496178,-167.105582,-33.0238,912.7481,53.8106
998,85.61882,-175.577062,33.0729,991.0786,87.8274
999,7.352198,-102.879003,2.6773,937.0151,6.3804
1000,34.693578,77.143891,-0.3475,1080.3082,83.4749
1001,83.263865,-18.640724,49.2364,913.3091,89.0387
1002,78.056689,176.92035,46.6152,1090.9726,60.9082
1003,-10.181041,125.376298,-21.7332,963.8202,93.4867
1004,-40.784558,34.328231,-33.7233,1099.8551,34.97
1005,21.559066,64.547535,-5.4903,1056.3625,81.9341
1006,12.14846,-80.786536,-14.8495,913.1419,92.008
1007,68.76935,18.473995,1.2846,1087.1115,52.6349
1008,64.193814,153.211825,41.6264,988.9234,15.971
1009,-43.898371,125.194173,-23.0778,1005.9489,83.9723
1010,40.291114,113.129212,-12.5618,1062.6442,13.8269
1011,-84.176814,7.721524,18.3744,1088.3351,7.3005
1012,-60.822584,168.808297,18.0515,938.9125,44.0015
1013,84.676717,177.527329,58.2819,921.4111,14.8544
1014,69.433631,-91.136528,-10.1519,961.7204,13.0429
1015,34.267593,-159.801893,47.6885,960.5293,12.1552
1016,58.832087,117.253874,-13.9777,1026.8065,9.7601
1017,-58.512222,3.38427,-25.9513,1013.2512,81.8193
1018,-69.872695,32.606287,2.6731,1040.0298,71.0776
1019,-84.44756,109.011471,48.7109,1024.5818,7.3266
1020,-15.465615,130.632928,-17.6739,959.7053,45.7239
1021,10.313587,-16.919371,1.4215,1021.6106,47.2097
1022,44.247765,-39.863987,20.6797,1082.7782,69.4901
1023,-6.874515,-137.546999,36.5949,1079.2518,84.3212
1024,-58.392023,53.258676,30.0741,1088.5869,48.3761
1025,51.389297,77.087778,-34.4438,1048.1355,65.0547
1026,80.936582,-38.332698,-22.2298,999.9193,24.7992
1027,-24.164941,-20.871062,-1.2963,1035.1829,36.528
1028,63.309543,-14.764777,-30.2865,917.0851,21.5089
1029,-38.100393,40.341889,-8.6495,976.5251,27.411
1030,-16.601805,163.105366,-10.9184,1099.9437,11.9874
1031,-60.48234,13.113347,47.3311,974.7076,38.6206
1032,-53.474722,0.027085,-18.0711,947.1138,66.1502
1033,-63.849383,75.83781,30.8474,1096.1568,0.3825
1034,3.133472,-74.559195,28.2866,1034.2833,97.4829
1035,-83.961847,-132.015312,41.3252,1005.7245,86.7035
1036,-81.74404,77.675215,11.3756,1024.8108,60.492
1037,-71.577242,155.654856,52.8595,1083.774,54.0714
1038,-44.267154,-150.729629,53.3139,1097.786,49.0231
1039,35.349928,-153.960408,33.4864,932.4248,32.1541
1040,-87.467026,48.330139,55.7969,1093.732,42.5657
1041,63.232556,117.669494,-21.2658,960.755,80.0311
1042,61.018109,122.844921,37.4732,1067.9249,19.3964
1043,-59.058319,2.305023,-30.4457,1068.4286,73.6342
1044,14.660097,114.050066,16.2996,1087.2287,7.9572
1045,-71.20469,-150.458544,-37.3656,945.801,42.0476
1046,-73.789695,91.225404,19.9601,980.9845,89.7797
1047,14.109736,32.342929,56.1399,1057.3941,59.398
1048,4.369614,-42.926035,0.117,997.9335,75.7693
1049,-78.459633,106.203065,-22.6273,1032.8057,36.3582
1050,-1.262561,-160.440982,-18.4794,932.3191,98.6558
1051,-70.021593,111.46283,5.2036,1033.5565,92.2133
1052,-74.664785,-52.445699,37.2972,1060.0853,88.9604
1053,82.42119,38.424637,0.3102,930.7406,21.8961
1054,53.186647,-9.052441,43.1555,1092.7283,62.1035
1055,9.747162,-86.792051,3.1327,1003.9184,73.4947
1056,58.42324,0.07828,-12.0255,964.8092,54.1888
1057,76.480625,54.115978,-27.1951,981.5479,12.6652
1058,-22.041441,114.059792,47.6314,993.9815,10.6389
1059,-42.082334,63.802676,57.3736,1000.4404,48.404
1060,73.375443,68.583284,12.6362,1071.6664,60.7901
1061,61.681719,93.368436,51.0237,1091.1288,55.4769
1062,-72.342458,82.52952,28.74,1019.1831,23.3694
1063,39.25468,22.81669,16.2779,1018.1678,88.7447
1064,29.775683,-102.98648,10.1484,1081.2095,26.5955
1065,-68.834865,-155.634816,50.9664,926.7253,80.5995
1066,-78.020546,-177.527104,33.2137,1044.7679,52.7458
1067,-62.840782,-4.619525,-2.2446,1082.3088,19.1114
1068,12.025083,21.762169,-18.7162,998.1797,71.5341
1069,23.047334,-97.814831,40.1358,984.311,84.5927
1070,-34.718432,172.284256,3.5661,983.0216,45.0178
1071,-51.891338,-148.688125,52.4418,1064.0189,34.0297
1072,-65.377758,63.038877,27.3919,947.8709,3.7414
1073,76.614487,-153.934739,34.1765,1049.5791,14.1797
1074,40.657074,-35.689115,-14.0588,1005.7035,86.1901
1075,-34.634886,-23.669086,24.083,976.779,98.9659
1076,-68.812634,-151.335917,-37.6676,980.3659,91.158
1077,-82.015194,-124.747509,30.1738,999.2021,61.5336
1078,-29.961221,-107.172124,32.7453,1074.1744,0.6401
1079,16.566774,-152.581565,-13.9507,1004.0663,40.2253
1080,-77.088872,138.253711,22.6642,1073.0971,83.2866
1081,-24.397804,-179.543129,-19.5996,979.853,21.7431
1082,50.692757,-25.21178,57.9484,994.9657,2.1664
1083,89.482846,122.059295,-10.6089,930.8061,18.4843
1084,-14.513064,170.317518,8.1737,954.8198,38.9077
1085,36.235309,-114.36248,45.7448,975.1073,68.8258
1086,-53.164073,-17.307209,-6.4142,1049.8318,25.887
1087,-25.826267,-6.004611,29.7326,1059.4711,21.3649
1088,-86.724175,49.783244,-33.4836,1049.937,37.6949
1089,-82.531145,-171.939457,5.0182,961.099,37.2748
1090,-20.708505,39.758905,27.3371,957.3816,2.2598
1091,6.633558,72.661848,43.6351,963.2122,85.3332
1092,84.611813,51.436721,58.8914,903.392,33.1987
1093,84.928461,-86.867206,17.8001,1025.217,86.5507
1094,13.010876,-145.492586,15.493,924.0039,39.4265
1095,-60.08765,-80.830298,49.0991,1071.5129,76.6353
1096,-17.899163,-75.296388,-7.668,1018.1623,7.4603
1097,79.445501,-26.550031,-34.9557,935.4142,13.7996
1098,-13.137031,172.301349,-6.9089,1042.3818,49.2973
1099,17.339087,-123.532507,-2.4568,960.4667,85.6207
1100,72.078278,82.370877,-30.2758,992.7126,54.3154
1101,28.309598,125.692816,12.2886,1047.3306,53.7192
1102,36.873603,-39.867195,56.1763,1029.9569,55.8456
1103,-71.398144,-33.347326,-24.7972,1092.3179,82.4506
1104,-69.031138,-152.299503,18.2616,1063.641,38.1461
1105,-6.420572,-49.543165,-12.4736,918.0391,90.6885
1106,38.541726,-9.569949,8.5679,1035.659,26.7024
1107,76.839817,109.079578,13.8812,1012.9498,65.9421
1108,-49.05563,37.000548,-14.6049,1007.9689,50.7506
1109,-16.591409,76.700826,12.0665,1060.5629,23.1499
1110,41.03498,-62.07132,8.1619,956.3384,46.6889
1111,15.603545,152.627293,19.5587,1045.3904,92.9679
1112,-78.504975,-59.232936,25.5901,1063.1443,22.9167
1113,-29.693869,46.381059,31.9532,957.6371,16.4558
1114,-13.670468,-34.865553,-22.2173,1031.4102,42.5727
1115,70.759209,-38.870164,38.2166,1083.4638,4.3455
1116,65.941892,40.828089,30.8035,1003.005,33.1227
1117,-35.325476,-154.848098,-32.2858,923.8033,13.1623
1118,-73.82399,-167.856752,38.1661,1075.5168,86.1449
1119,-29.649454,134.125015,-14.5711,930.2562,98.3099
1120,34.397336,61.423364,-30.8872,954.5922,89.3137
1121,-33.912907,-51.175732,47.3342,1007.2249,40.6282
1122,41.601311,2.513544,11.0895,1061.2403,86.2062
1123,-85.443114,65.69139,52.8259,1038.6868,15.6225
1124,-85.01779,73.289685,-29.0721,1047.9203,50.1914
1125,-23.576678,-74.433667,33.9463,955.3075,9.3809
1126,-53.650373,-127.703375,36.6306,921.471,12.7622
1127,-52.399524,-70.940659,15.8586,981.2043,22.8974
1128,-13.814589,-168.062303,20.8332,973.5159,92.087
1129,-28.182318,176.374284,16.3617,1076.4712,99.0363
1130,23.918395,34.699203,-7.0755,1061.7471,18.4213
1131,-15.848381,134.852387,36.2961,907.6058,5.6771
1132,-16.107474,8.56297,-11.0314,1072.4305,19.2854
1133,50.698668,-127.432462,24.1514,1042.1185,89.9115
1134,-74.145569,-146.458007,-35.6611,1066.895,96.8033
1135,-57.958938,66.810775,16.5389,965.3056,78.335
1136,44.703165,-23.891889,-20.5244,918.6121,79.2945
1137,-88.481545,96.642783,-19.6402,951.5804,63.4804
1138,12.92064,-126.604181,39.8274,1099.0148,61.9551
1139,77.138687,153.100862,37.8586,907.2774,69.3605
1140,-0.696471,123.852749,-7.2091,1085.1216,36.1817
1141,51.511203,-60.996688,-26.1748,1038.0532,57.5216
1142,-38.887067,-30.223753,49.3818,1069.4935,70.3947
1143,-78.668825,-78.477475,-6.2824,1002.0458,37.4069
1144,59.331044,133.192593,26.3579,901.3749,33.6276
1145,18.42059,18.279785,44.2759,1017.2871,59.6498
1146,49.097223,-157.997938,-2.39,1070.5924,82.1424
1147,-19.84479,131.659129,0.5811,1064.838,72.7749
1148,-28.783687,-145.01249,-16.7165,972.8417,24.8075
1149,1.653084,112.4922,-16.1205,900.1554,94.9063
1150,-40.257014,-5.742223,8.0409,1032.9033,74.5597
1151,9.663447,19.783134,45.6893,1046.3619,42.4909
1152,-37.132455,-159.612901,-34.6546,1097.738,66.1095
1153,-78.049821,-10.854874,-24.3938,1012.6631,73.3727
1154,-0.813912,-116.651978,36.9892,1005.4373,35.128
1155,-28.571907,47.343402,-36.4107,940.53,20.3011
1156,-39.023548,26.425716,3.9086,1076.2786,66.3988
1157,-80.486537,54.997252,55.0731,1063.3373,96.4671
1158,-82.658674,137.703523,-17.3054,943.8545,93.2925
1159,53.220319,121.52347,57.6868,948.8644,48.7766
1160,-1.677056,-158.800457,-19.1874,1079.9559,95.7844
1161,-52.448069,44.470856,50.2164,1087.8461,50.729
1162,39.892433,-44.702921,18.2341,1036.9677,92.5523
1163,-44.679212,62.717321,57.1249,1061.484,13.6922
1164,-14.660017,104.708347,24.9856,970.7498,4.9233
1165,80.884636,-73.131624,30.5938,1066.3964,2.5779
1166,-36.907934,90.430759,0.4056,985.1468,9.9909
1167,2.02849,-41.333847,47.1421,935.2891,14.1248
1168,-16.850213,173.410459,44.2954,1083.3624,24.7716
1169,-78.759085,110.657724,-25.2107,1036.3715,27.8493
1170,49.396919,-147.112246,7.3696,973.5294,70.3589
1171,-12.773936,-3.355046,-28.7352,996.7034,29.1008
1172,-61.784158,-156.242355,-5.7829,920.4395,69.4724
1173,64.495912,151.875487,-24.1009,986.6754,60.1545
1174,-47.261217,-177.42625,18.7614,907.8874,19.0185
1175,21.041936,-46.489499,-29.9837,918.7419,79.7646
1176,23.42066,24.653606,2.8397,1008.2411,93.8421
1177,-12.664333,-60.151883,-10.5064,928.1413,0.9562
1178,53.289832,132.478113,-2.1176,989.8577,31.2696
1179,-6.209691,79.809023,-36.3949,979.0789,99.5564
1180,-65.39381,-31.11125,10.8265,972.7765,43.4685
1181,81.632907,-140.58559,-33.6373,1023.8276,8.1198
1182,-42.335965,85.662021,14.1076,915.7665,33.1471
1183,-40.344539,-91.85656,7.6844,954.366,34.2612
1184,-12.033089,-114.082068,-3.6041,1013.6297,87.158
1185,-0.113256,144.267844,-21.672,1026.0048,47.0308
1186,-40.531157,61.488582,-10.6405,1003.6107,16.3605
1187,58.448286,77.748387,10.8248,937.8296,13.1155
1188,0.740505,-77.149313,-20.756,923.0832,16.5513
1189,12.991038,-135.066624,22.7681,986.7795,5.7206
1190,-41.48724,-175.694757,28.813,1053.2373,75.1794
1191,42.843031,20.631679,50.8232,1046.9473,54.2002
1192,-9.169166,-156.14429,-25.5152,1090.1749,69.4057
1193,5.966717,-84.874621,39.5267,1080.2105,46.6122
1194,45.909224,-86.763969,-35.8301,912.0841,25.3555
1195,86.392453,51.238488,57.4394,1034.1695,12.7045
1196,38.28164,-29.711432,18.3109,937.1542,15.5537
1197,-60.254229,48.346445,37.8373,1026.6445,35.8997
1198,-83.846343,164.517671,10.3662,1079.6155,30.462
1199,-13.605534,-79.195716,22.1913,964.1259,71.0101
1200,-56.236927,125.452348,-20.0765,994.5867,64.5614
1201,49.609704,-123.241846,1.1228,988.4197,38.0347
1202,8.712041,-93.130423,-5.6013,957.3342,91.0808
1203,40.692263,-34.348183,-1.0214,964.5711,22.8781
1204,81.028888,141.587238,-5.0199,1000.0338,98.4956
1205,16.12101,84.288059,44.5137,1005.882,75.8336
1206,-78.765188,155.164481,7.1738,1036.8099,25.2049
1207,44.092034,27.808404,38.5611,1093.8119,33.4372
1208,36.762859,93.198158,41.5599,924.7348,86.3663
1209,60.705932,-99.681241,-34.5338,1006.5824,20.7664
1210,42.57147,151.061349,49.9316,920.9381,83.5003
1211,-13.179141,141.399134,50.6218,1056.7986,64.8033
1212,-8.560893,-129.818687,54.5628,1051.9489,57.4658
1213,-52.75519,64.391653,23.9364,929.6009,63.7856
1214,18.19943,48.956655,-15.1488,1096.7266,14.3482
1215,-31.346731,110.484071,25.3015,919.1004,99.2522
1216,72.519492,-77.964242,45.3331,1074.9462,54.65
1217,28.978161,13.832207,-32.4475,901.9122,25.5767
1218,-37.491132,-81.369776,-15.4057,1085.667,55.6127
1219,-80.446768,15.038515,-1.9468,982.1158,51.9061
1220,28.022709,-66.759046,-19.115,949.6257,98.3102
1221,-61.981893,135.37953,-15.8372,948.1802,61.4504
1222,-52.050662,-80.637798,2.9404,969.8992,56.739
1223,-34.038028,153.624453,29.5383,1080.398,90.4913
1224,-64.16137,-49.421277,12.301,1004.8088,5.1418
1225,72.314769,-125.901176,6.3273,917.5172,18.473
1226,25.82471,65.499397,46.882,1079.9211,16.5631
1227,19.082669,-48.797796,-18.9988,925.8693,60.2024
1228,27.15738,-29.5593,5.211,1078.5091,13.3333
1229,52.055527,-4.72091,-33.0638,1054.561,1.2501
1230,8.966364,-163.532772,-3.4655,1081.5296,51.1786
1231,-66.540122,-7.568244,27.9281,1002.5201,59.2722
1232,-49.710417,-157.207008,11.4034,966.872,47.0715
1233,58.04403,154.756295,-19.4752,910.6231,35.1239
1234,7.215412,147.746851,59.0114,980.8526,45.5621
1235,-87.806373,-112.14898,8.078,1025.899,18.9812
1236,11.819327,-34.241485,7.5537,928.3161,83.0327
1237,-53.478559,-20.39136,-27.7485,1087.5789,92.5137
1238,13.77141,66.363174,34.1359,1065.1888,8.8211
1239,-55.230183,-58.846114,12.6292,1091.4742,19.6975
1240,20.91692,170.572376,21.1758,992.1935,3.6588
1241,7.588167,-69.811847,3.4716,975.2105,62.4443
1242,31.679599,-37.278206,-9.1062,954.2363,85.3959
1243,53.031892,-21.537776,23.3772,967.7516,73.2381
1244,-40.393687,0.445774,-17.2573,1003.0793,72.2359
1245,7.513847,116.025516,52.1503,1004.8043,70.3694
1246,-78.866139,93.748927,-23.3805,987.7707,39.0005
1247,-37.37185,9.64069,46.7686,995.1626,35.5346
1248,58.840607,165.826409,41.4733,1066.9854,23.0143
1249,83.765763,45.510339,36.4087,1088.5118,32.1536
1250,74.80897,-169.854132,-37.2456,1073.465,5.0786
1251,13.644421,106.292248,52.2523,1093.5224,47.56
1252,-16.269266,58.371569,7.0388,1003.6716,5.6105
1253,-54.194165,131.01408,-26.6755,1058.2954,83.823
1254,-29.027657,151.081784,37.3111,1025.8781,20.822
1255,-54.521582,132.152472,-27.4407,1064.8613,52.477
1256,65.752118,-12.446593,-12.863,1091.9439,38.4584
1257,-37.442528,66.570048,13.0885,946.9385,39.2173
1258,42.436671,66.967677,-28.5839,1098.4382,73.2293
1259,-33.0067,-23.991732,45.4842,1037.5303,29.3535
1260,84.641434,171.649446,-33.4892,1060.6519,51.7068
1261,31.413475,-39.669199,22.4878,1037.8566,7.1992
1262,85.217353,-149.665958,-27.8229,1053.8178,16.3362
1263,-16.850481,179.105014,37.8629,989.3471,39.1056
1264,55.377615,81.904067,33.9942,1007.7176,37.7493
1265,-20.0106,-152.438527,49.8359,1049.115,54.8503
1266,46.341891,-118.154026,5.6895,1020.2644,61.9702
1267,-5.187022,-62.853237,46.7496,1090.9294,89.1898
1268,9.47631,-133.019649,49.1696,913.0172,71.7419
1269,-3.136214,-74.237058,-29.9237,1091.0643,11.896
1270,78.199684,109.246492,1.6148,925.5707,23.6886
1271,-52.864809,122.994413,27.3956,921.9742,49.8763
1272,14.555026,-167.471235,5.2295,1084.1896,67.9957
1273,25.520285,132.48294,33.9018,1016.9205,25.4152
1274,40.582019,173.840834,57.3511,939.1203,48.845
1275,-31.103955,-127.024023,19.9392,1026.9628,19.8025
1276,20.527568,-119.144055,-37.9854,973.3177,47.8179
1277,65.753288,-167.723248,15.3524,1016.285,13.145
1278,28.555139,-30.387942,39.7486,900.4365,96.8528
1279,-80.276336,1.740324,35.3399,1025.3111,6.6278
1280,25.565163,103.248429,-25.2434,1021.2981,77.9334
1281,-17.508515,-127.257735,51.4102,1029.2407,48.8463
1282,68.052049,58.896985,-27.7183,1038.9453,18.8816
1283,50.711828,-137.746081,2.1717,905.8024,19.9175
1284,7.082947,40.369181,-21.5009,1050.8524,37.1825
1285,-46.700522,63.288066,58.5025,958.3814,2.1514
1286,-59.385531,-146.071361,-19.0152,909.9759,50.8867
1287,-87.345516,-78.19618,-23.9465,1068.6247,7.2103
1288,70.575475,16.501709,-29.8648,1065.3156,93.7119
1289,16.088845,-91.660711,-18.0809,1087.4761,25.6574
1290,29.075399,92.907962,-19.4451,1032.0305,74.7782
1291,32.470967,6.078878,52.5765,935.5385,11.1781
1292,-40.631828,-122.356382,1.5153,1030.2881,33.8597
1293,59.644989,-8.009201,-24.9132,1037.8117,88.2125
1294,-16.441076,131.406605,-34.4981,927.8319,28.3803
1295,-75.164528,-171.784253,25.1094,924.4024,26.3522
1296,-77.53251,-163.199706,59.3047,1091.6607,32.1613
1297,80.997851,-112.948487,-37.5187,1014.5393,75.6519
1298,34.647965,103.190008,-14.6446,924.8863,9.6825
1299,17.359965,113.144437,-6.7379,1056.5866,0.2443
1300,-62.604007,88.385022,26.8486,1021.6098,51.8222
1301,-47.79018,161.470493,22.5215,933.9024,73.5527
1302,-46.108997,-43.001363,4.1043,1067.9069,59.7548
1303,12.289828,-46.57631,46.6967,1097.1918,35.4078
1304,49.351959,-1.349889,-27.8231,1062.0261,31.6797
1305,6.035138,-147.147734,-24.293,974.6797,92.1758
1306,76.588027,178.676108,-13.5906,1015.2449,24.971
1307,-89.738225,90.554698,7.2531,940.8142,75.9507
1308,-17.235064,134.779427,12.2782,905.3422,77.0112
1309,45.753129,-155.23978,30.2891,936.2706,86.5507
1310,28.904181,-41.395419,-35.0075,1034.0929,63.877
1311,-13.479332,-137.380911,30.7279,927.368,57.1522
1312,74.14063,-10.215587,54.0338,1072.0259,59.4188
1313,-10.993663,-170.914529,-11.582,1056.4976,10.4785
1314,53.81219,79.845794,57.6804,1039.0999,30.3932
1315,-47.628426,-49.221157,-8.8005,905.9048,34.1623
1316,-36.044108,139.629725,-31.6622,988.5024,31.9769
1317,-16.209216,7.799892,29.0569,950.5433,15.2585
1318,38.400408,100.531563,18.724,946.5436,80.9987
1319,79.193607,-143.753611,52.0362,1019.0609,42.0462
1320,15.557993,-109.138675,57.3854,1026.258,38.7947
1321,-44.725358,-161.270964,-25.0281,931.4948,81.29
1322,2.233154,-89.407913,-28.8573,1082.1231,14.53
1323,-8.911283,-105.351193,-28.969,913.4898,52.1804
1324,20.611355,-19.91155,34.1923,1038.8709,18.2764
1325,52.046342,-144.538747,26.0019,968.3212,94.8578
1326,87.847802,30.760167,59.0519,1021.4507,70.5114
1327,48.104859,136.691017,-16.6031,912.0784,10.3148
1328,-20.212231,-19.593832,-22.3704,1004.033,94.51
1329,49.341142,3.624797,24.4384,1006.8296,3.7251
1330,-46.476009,128.88616,-17.1132,1014.331,91.1102
1331,51.604558,17.629842,22.7725,1040.0839,27.615
1332,21.362636,163.772965,53.6398,1003.1352,70.859
1333,37.353366,-57.705016,14.9948,1018.9333,6.0769
1334,87.112247,77.631676,32.9493,1084.7762,88.9484
1335,-66.021671,58.120885,9.3111,1024.0863,90.6996
1336,64.113181,-45.264491,5.5252,1030.3075,81.163
1337,-83.738186,128.836139,-35.3082,964.2286,23.4332
1338,50.058664,111.650307,32.0545,1019.1674,55.4026
1339,-12.215109,-100.549377,51.3125,1050.4268,24.6052
1340,8.057662,-168.551312,13.9428,997.8135,45.1827
1341,-75.755972,134.890651,17.1597,1084.8112,97.9864
1342,41.318444,140.921239,-2.9761,1026.3309,96.7083
1343,-70.616479,72.928495,32.5058,1060.9862,19.3361
1344,-20.572532,-115.695589,57.2596,981.885,80.3542
1345,69.625986,-1.198258,-14.1479,1077.9069,45.4249
1346,-87.885218,24.018132,55.493,1090.2539,47.058
1347,-24.359765,-16.736721,3.1755,946.576,15.5151
1348,70.487213,-132.088898,27.6115,1034.8529,36.4513
1349,34.49967,-20.118995,-6.1154,988.8041,89.034
1350,2.50206,-140.080825,43.8188,1067.3184,3.626
1351,-25.609942,122.312892,28.6392,969.1877,24.3826
1352,44.929744,-89.266418,8.2172,1043.883,19.921
1353,69.468112,-106.573982,5.864,1077.2717,44.9383
1354,-88.263584,55.241977,-3.8545,1043.5431,22.723
1355,21.45853,112.767543,-11.3985,938.9935,29.9671
1356,9.747206,175.423487,-15.3094,930.0795,58.9701
1357,-72.543788,-10.265229,-36.3314,940.2635,52.5096
1358,-76.379579,109.813062,-27.7808,986.2349,80.9893
1359,55.748095,15.682544,18.4158,1040.8191,92.9633
1360,-28.160337,-86.23377,-12.2928,966.64,77.2388
1361,35.137581,-151.993119,43.458,956.9655,80.8979
1362,46.424297,-85.368531,-33.79,973.6216,87.7844
1363,-6.494603,-177.654102,46.8729,1047.068,87.6397
1364,12.131303,111.998771,14.6997,992.2723,12.9827
1365,43.169871,-62.401818,16.6986,965.7236,61.5388
1366,83.498987,-111.958387,-15.3597,954.6708,67.5052
1367,84.124103,89.354459,16.6526,1049.4734,72.0045
1368,-46.021401,134.495934,33.183,1008.8024,24.3059
1369,-54.616749,-19.528175,12.125,940.896,65.83
1370,-31.235519,8.768289,-7.3702,1080.6023,16.1598
1371,23.22147,111.182804,53.41,1020.4588,33.9543
1372,44.607474,-155.585455,55.4134,1007.2505,32.3468
1373,20.70831,-155.920079,-5.7793,997.6304,40.3368
1374,-65.997256,177.656881,-21.7063,939.7818,3.7198
1375,-46.860629,-74.506884,-36.1844,1060.9497,47.8862
1376,-37.128862,-129.408864,51.2985,908.9706,27.1105
1377,30.250714,143.175891,20.943,1020.7565,62.0535
1378,72.643944,-82.760912,2.2002,939.1213,65.8628
1379,-2.052063,36.873504,48.2914,1002.0621,92.9786
1380,50.363507,102.358423,-28.6529,1068.0111,19.9215
1381,-8.335928,129.94277,51.6389,1018.4244,58.6265
1382,-72.343307,-2.46924,16.5056,904.2691,33.1735
1383,14.322405,124.306448,4.7805,919.9387,50.4172
1384,41.703964,-4.324875,-33.0378,945.6131,42.2158
1385,57.687551,-114.456846,-8.2408,997.2332,28.2308
1386,89.88798,-176.668304,-25.1363,926.7663,11.6879
1387,58.443144,2.465574,2.6566,1028.1352,74.5913
1388,9.878985,-23.985791,-36.9776,994.4529,61.5745
1389,-34.46856,68.773354,18.1676,1096.8191,49.5925
1390,48.311909,-148.06003,1.1027,968.119,50.7597
1391,28.983493,-87.879697,29.7757,941.7266,38.9988
1392,83.773847,171.949668,-32.5964,907.7551,93.9613
1393,-54.066207,134.027732,-39.0657,944.3992,49.6897
1394,-38.537667,-114.229719,42.3588,1065.0633,94.6083
1395,-82.512154,14.300184,36.8911,994.2235,62.2198
1396,72.333952,124.835134,-12.9717,981.2275,7.1525
1397,-49.611295,59.86815,43.7929,1092.837,16.8494
1398,-8.149805,-71.827428,26.4032,964.4701,24.9039
1399,-49.477175,-44.846355,-8.3056,1014.7665,56.5042
1400,-10.670687,18.080854,-37.0683,1042.8467,18.2274
1401,-72.283179,-113.03619,-26.0957,946.9473,85.5406
1402,36.227301,82.977586,51.076,939.9169,76.1943
1403,5.040599,-28.017247,53.494,993.563,38.0312
1404,-78.611187,92.433764,14.8465,937.8966,52.5526
1405,51.566196,2.484514,-37.0827,971.7838,29.8087
1406,86.695393,-175.520812,-8.5968,1087.9398,53.519
1407,-24.04187,-115.94052,35.076,1086.9972,87.4591
